dataset,ef,campaign_id,protocol_fingerprint,binary_sha256,threads,duration_s,measurement_mode,processed_queries,expected_queries,failed_queries,wall_seconds,top_k,metric,query_rows,ground_truth_rows,query_rows_per_ground_truth,qps_recomputed,recall,latency_us,network_us,compute_us,meta_us,deserialize_us,raw_qps_buggy,server_rss_before_gb,server_rss_after_gb,status
deep1M,200,dhnsw-topology-final-node3-v2-20260713,e3aa90770fd7b4a5839da9b792d204f989aeb8ff83c2554650ae42f56f18ac99,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,10,20,fixed_query_pool,10000,10000,0,34.316238,10,l2,10000,10000,1,291.407,0.908880,17259.700,16783.400,346.390,41.352,419.362,415.154,,,ok
