dataset,method,ef,n,campaign_ids,binary_sha256s,threads,query_contexts,top_k,metric,expected_queries,recall_mean,recall_median,recall_ci95,qps_mean,qps_median,qps_ci95,run_ids,p50_us_n,p50_us_mean,p50_us_median,p50_us_ci95,p95_us_n,p95_us_mean,p95_us_median,p95_us_ci95,p99_us_n,p99_us_mean,p99_us_median,p99_us_ci95,mean_latency_us_n,mean_latency_us_mean,mean_latency_us_median,mean_latency_us_ci95,posts_per_query_n,posts_per_query_mean,posts_per_query_median,posts_per_query_ci95,bytes_per_query_n,bytes_per_query_mean,bytes_per_query_median,bytes_per_query_ci95,network_us_n,network_us_mean,network_us_median,network_us_ci95,compute_us_n,compute_us_mean,compute_us_median,compute_us_ci95,meta_us_n,meta_us_mean,meta_us_median,meta_us_ci95,deserialize_us_n,deserialize_us_mean,deserialize_us_median,deserialize_us_ci95
GIST1M,SlabWalk,200.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.8653,0.8653,0.0,4707.0,4708.0,16.56320819165176,r1;r2;r3;r4;r5,5,4232.4436,4231.914,14.054504645785208,5,4463.4078,4458.035,9.713412558307105,5,4705.2038,4695.867,38.343404363791684,0,,,,5,202.784,202.784,0.0,5,2091627.152,2091627.152,0.0,0,,,,0,,,,0,,,,0,,,
GIST1M,SlabWalk,300.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.906,0.906,0.0,3283.2,3283.0,3.213452324214566,r1;r2;r3;r4;r5,5,6081.8204000000005,6081.394,9.327338048093075,5,6359.5942000000005,6361.292,26.549970992361686,5,6538.8266,6517.436,65.06707358632488,0,,,,5,302.27,302.27,0.0,5,3125487.968,3125487.968,0.0,0,,,,0,,,,0,,,,0,,,
GIST1M,SlabWalk,400.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.9257,0.9257,0.0,2524.4,2525.0,3.2373444920181105,r1;r2;r3;r4;r5,5,7921.296,7920.762,9.659969178563443,5,8264.9252,8265.733,4.890658398964921,5,8429.913,8430.923,12.374143510365613,0,,,,5,401.733,401.733,0.0,5,4159154.296,4159154.296,0.0,0,,,,0,,,,0,,,,0,,,
GIST1M,SlabWalk,600.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.9484,0.9484,0.0,1719.2,1719.0,1.6186722460090552,r1;r2;r3;r4;r5,5,11625.6316,11625.25,16.309951906327427,5,12089.1616,12086.387,32.574592911568715,5,12298.781200000001,12283.862000000001,37.87841961425455,0,,,,5,602.292,602.292,0.0,5,6231848.056,6231848.056,0.0,0,,,,0,,,,0,,,,0,,,
GIST1M,d-HNSW,48.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.7367,0.7363,0.0009892847679005652,802.5762,788.793,67.96769970096015,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,10498.894,10238.9,758.3860110408168,0,,,,0,,,,5,541.9648,547.702,12.07037339669938,5,1481.452,1499.02,329.2700442648036,5,41.1326,41.344,1.5441594758001393,5,5453.298,5328.02,1203.748555184903
GIST1M,d-HNSW,64.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.74808,0.7479,0.000564832440994657,755.7808,757.029,23.843676809719415,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,11279.58,11218.4,531.880052624054,0,,,,0,,,,5,535.2808,529.906,17.736711626500618,5,1770.72,1835.63,266.29854312756873,5,39.149,38.027,2.4663642232410057,5,5807.26,5958.87,695.8667955134856
GIST1M,d-HNSW,96.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.75976,0.7596,0.00045275189850510516,723.5126,719.375,24.652808441154455,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,11882.56,11664.3,664.2803943682534,0,,,,0,,,,5,528.4546,532.935,9.248882674594027,5,2471.062,2443.28,283.9691556558122,5,38.582,36.933,3.369311491932796,5,6017.526,5973.03,290.1694032284267
GIST1M,d-HNSW,128.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.76502,0.765,0.0005510202667779432,645.8164,655.61,87.20773073635058,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,13689.76,13397.3,2502.7279365991844,0,,,,0,,,,5,524.7628,524.914,15.167567355104975,5,3531.488,3633.1,498.2091442342428,5,38.739,37.849,2.955916944904103,5,6802.1759999999995,6806.48,388.58658555400405
GIST1M,d-HNSW,200.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.76818,0.7682,0.00023880054941307702,578.7424,589.319,40.01745550964891,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,15347.5,15351.0,866.1934032643198,0,,,,0,,,,5,544.367,539.968,18.791754922370885,5,6357.654,5884.31,1094.2083730246065,5,37.7872,38.114,1.0319304970102587,5,6678.862,6710.01,409.873617353724
SIFT1M,SHINE,48.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.93232,0.93232,0.0,3475.2,3475.0,7.417688092660676,r1;r2;r3;r4;r5,5,5878.357,5877.7080000000005,14.788278607255743,5,7214.5146,7216.517,11.908239255615458,5,7925.4978,7925.153,26.671228573048335,0,,,,5,1003.0627,1003.0627,0.0,5,512237.876,512237.876,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,SHINE,64.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.95474,0.95474,0.0,2796.0,2796.0,4.21001244653742,r1;r2;r3;r4;r5,5,7353.769,7356.429,13.875745766516888,5,8928.0414,8931.523000000001,11.46005471331374,5,9595.5936,9588.048,28.936857058697143,0,,,,5,1242.4173,1242.4173,0.0,5,634440.2444,634440.2444,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,SHINE,80.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.96731,0.96731,0.0,2348.8,2347.0,4.060937901519795,r1;r2;r3;r4;r5,5,8789.0034,8790.74,13.001188727435231,5,10615.664999999999,10618.19,29.103034474438097,5,11324.7488,11329.193000000001,20.251622614530707,0,,,,5,1476.3819,1476.3819,0.0,5,753747.5148,753747.5148,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,SHINE,100.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.97661,0.97661,0.0,1962.6,1964.0,2.420060693453782,r1;r2;r3;r4;r5,5,10536.58,10533.018,16.18196122096465,5,12737.6318,12732.628,14.305038792260886,5,13536.6374,13531.986,21.85523775568632,0,,,,5,1760.15,1760.15,0.0,5,898273.6732,898273.6732,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,SHINE,150.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.98784,0.98784,0.0,1410.0,1410.0,1.9629284245738559,r1;r2;r3;r4;r5,5,14719.0976,14720.195,12.785442538622402,5,17877.5076,17867.93,31.3419462513166,5,18939.716800000002,18929.682,45.023761472367674,0,,,,5,2438.4978,2438.4978,0.0,5,1243123.6144,1243123.6144,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,SHINE,200.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.99214,0.99214,0.0,1107.6,1108.0,1.882774803315574,r1;r2;r3;r4;r5,5,18770.0534,18767.662,32.30063266131952,5,22896.8292,22914.843,49.967504646561856,5,24253.553200000002,24256.855,43.6511452935061,0,,,,5,3081.4495,3081.4495,0.0,5,1569243.2232,1569243.2232,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,SlabWalk,48.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.93225,0.93225,0.0,36341.8,36364.0,75.14401774086876,r1;r2;r3;r4;r5,5,530.058,529.758,0.8059665550698648,5,608.9680000000001,608.643,2.309166172254545,5,795.0174,796.188,20.811270770265995,0,,,,5,50.9431,50.9431,0.0,5,243209.3496,243209.3496,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,SlabWalk,64.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.95455,0.95455,0.0,28009.8,28006.0,71.01027533984076,r1;r2;r3;r4;r5,5,695.9178,695.547,1.4075298410173012,5,764.2906,763.558,3.234529944758858,5,974.267,972.79,27.308914172763767,0,,,,5,66.5496,66.5496,0.0,5,319472.9536,319472.9536,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,SlabWalk,80.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.96758,0.96758,0.0,22658.4,22661.0,59.24402856794936,r1;r2;r3;r4;r5,5,864.4666,863.6700000000001,1.866935352947608,5,929.8142,929.437,2.58618131489664,5,1179.1788,1166.117,42.69830450809246,0,,,,5,82.3017,82.3017,0.0,5,396408.6472,396408.6472,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,SlabWalk,100.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.97662,0.97662,0.0,18351.2,18355.0,17.99910106199751,r1;r2;r3;r4;r5,5,1072.7942,1072.867,0.6646241435017166,5,1137.5756000000001,1137.763,2.4545823999817644,5,1294.4322,1265.381,87.85418229166133,0,,,,5,102.0859,102.0859,0.0,5,493012.5144,493012.5144,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,SlabWalk,150.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.98792,0.98792,0.0,12414.2,12425.0,24.61734511761981,r1;r2;r3;r4;r5,5,1594.1202,1593.699,2.7284320138940923,5,1664.0956,1662.279,6.7291813277317685,5,1729.3768,1720.185,26.524765784217102,0,,,,5,151.7836,151.7836,0.0,5,735617.0976,735617.0976,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,SlabWalk,200.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.99222,0.99222,0.0,9373.0,9368.0,19.60964513702377,r1;r2;r3;r4;r5,5,2116.506,2117.822,4.897751956227388,5,2199.7962,2200.163,6.165478464054216,5,2260.32,2258.556,11.529914306313469,0,,,,5,201.6212,201.6212,0.0,5,978867.4592,978867.4592,0.0,0,,,,0,,,,0,,,,0,,,
SIFT1M,d-HNSW,48.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.89328,0.89324,8.822266012762353e-05,4572.8896,4515.938,486.48492887772676,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2032.776,2081.15,185.6640379422271,0,,,,0,,,,5,348.8092,363.693,81.16127706667949,5,696.6002,731.37,161.62745498150363,5,36.1296,35.749,2.9252799392161024,5,1861.5520000000001,1886.16,168.98962403452745
SIFT1M,d-HNSW,64.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.896222,0.89623,8.064745838522914e-05,4415.1284,4339.76,241.12676046672115,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2076.164,2134.84,189.36389549024878,0,,,,0,,,,5,336.3924,342.042,70.21088383830221,5,807.7386,804.949,189.97271924382792,5,63.426,36.29,77.03391908580974,5,1837.682,1897.77,257.56568975440325
SIFT1M,d-HNSW,96.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.898004,0.89802,4.264572119216301e-05,4303.2238,4346.329,337.3775320023727,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2185.61,2186.39,152.91006532743046,0,,,,0,,,,5,372.1208,379.79,43.152584462530825,5,981.2225999999999,982.038,127.15642792437036,5,37.3228,37.326,1.7420868453164564,5,1934.5720000000001,1950.55,137.34547637719683
SIFT1M,d-HNSW,128.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.898628,0.89863,3.765549606629461e-05,3754.8396,3887.902,260.75872739033645,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2443.158,2451.94,130.2627268356861,0,,,,0,,,,5,393.0186,382.075,47.409116336698375,5,1330.3519999999999,1345.87,52.79893648215939,5,42.9088,35.74,20.780006367950907,5,2041.306,2001.84,161.19464066585525
SIFT1M,d-HNSW,200.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.898918,0.89889,6.533927994709049e-05,3699.6846,3687.761,147.20962934544457,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2488.762,2509.92,81.35290886869849,0,,,,0,,,,5,392.8796,395.427,34.26597978070507,5,1536.264,1537.66,65.31269336310741,5,34.6052,34.374,1.6992674450392558,5,2004.088,1939.11,179.0851476224444
SPACEV1M,SHINE,100.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.89305,0.89305,0.0,1756.2,1757.0,7.520859780636785,r1;r2;r3;r4;r5,5,11355.4106,11358.561,49.22185050598497,5,14437.3928,14451.427,59.15452399758236,5,16479.907,16499.005,102.3639615260691,0,,,,5,1999.9111,1999.9111,0.0,5,813109.6308,813109.6308,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,SHINE,200.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.92927,0.92927,0.0,987.8,988.0,2.388005494131033,r1;r2;r3;r4;r5,5,20287.7452,20291.359,62.67328184389869,5,25378.2376,25346.739,74.97876485032587,5,27299.0318,27314.771,94.27310380421137,0,,,,5,3519.5691,3519.5691,0.0,5,1429832.2204,1429832.2204,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,SHINE,300.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.94458,0.94458,0.0,697.0,697.0,1.241464941107883,r1;r2;r3;r4;r5,5,28719.142,28738.613,58.52017769921411,5,35976.1394,35949.584,49.15872933817438,5,38295.8274,38279.36,58.87413328966917,0,,,,5,4952.5674,4952.5674,0.0,5,2010441.1012,2010441.1012,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,SHINE,400.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.95338,0.95338,0.0,544.2,544.0,1.038684090568446,r1;r2;r3;r4;r5,5,36746.0448,36743.684,71.28451245957912,5,46294.878000000004,46321.05,169.71028700771856,5,49203.0432,49277.91,148.84497232641098,0,,,,5,6323.8835,6323.8835,0.0,5,2565382.6208,2565382.6208,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,SHINE,600.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.96313,0.96313,0.0,385.8,386.0,0.5551999999999999,r1;r2;r3;r4;r5,5,51809.273400000005,51784.35,106.18577697874717,5,65698.66,65626.303,200.29338469324867,5,69621.2356,69552.406,170.2887649287845,0,,,,5,8928.442,8928.442,0.0,5,3617828.0148,3617828.0148,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,SHINE,800.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.96873,0.96873,0.0,300.8,301.0,1.038684090568446,r1;r2;r3;r4;r5,5,66401.2372,66351.056,152.30347023949798,5,84634.0796,84692.511,265.2514725197269,5,89755.76920000001,89674.365,339.4366389966349,0,,,,5,11401.7033,11401.7033,0.0,5,4615615.3196,4615615.3196,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,SlabWalk,100.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.89249,0.89249,0.0,19427.0,19427.0,50.359731150990065,r1;r2;r3;r4;r5,5,987.5238,987.6990000000001,2.870054216954794,5,1213.3654,1214.578,5.52491802777743,5,1651.9172,1649.016,20.799883813853718,0,,,,5,106.4152,106.4152,0.0,5,412937.5968,412937.5968,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,SlabWalk,200.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.92926,0.92926,0.0,10129.8,10119.0,32.95615944614906,r1;r2;r3;r4;r5,5,1934.9452,1936.778,5.496252545556388,5,2132.2000000000003,2132.833,7.0182383240080926,5,2720.4628000000002,2717.6820000000002,75.42852625892905,0,,,,5,205.5247,205.5247,0.0,5,802394.7352,802394.7352,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,SlabWalk,300.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.9443,0.9443,0.0,6851.6,6861.0,24.94695920868914,r1;r2;r3;r4;r5,5,2882.6268,2878.752,10.142300668613048,5,3062.2868,3064.511,13.0804708017858,5,3677.1662,3682.4030000000002,41.102919977380225,0,,,,5,304.9068,304.9068,0.0,5,1192856.6272,1192856.6272,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,SlabWalk,400.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.95343,0.95343,0.0,5179.8,5181.0,8.483848409772536,r1;r2;r3;r4;r5,5,3826.813,3828.303,8.784968038998146,5,4014.1408,4015.254,6.070209028377422,5,4607.2562,4596.875,38.90555273268256,0,,,,5,404.3566,404.3566,0.0,5,1583570.3632,1583570.3632,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,SlabWalk,600.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.96303,0.96303,0.0,3477.8,3475.0,5.9148997489391135,r1;r2;r3;r4;r5,5,5716.7392,5719.576,8.25422570376804,5,5950.9864,5944.668000000001,27.708545910228523,5,6433.1646,6417.89,42.77776314004633,0,,,,5,604.407,604.407,0.0,5,2365565.8792,2365565.8792,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,SlabWalk,800.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,l2,10000,0.96862,0.96862,0.0,2617.0,2619.0,4.645136467317187,r1;r2;r3;r4;r5,5,7610.1864000000005,7606.303,10.366709378673741,5,7883.3096000000005,7867.613,40.575103599659826,5,8235.8252,8233.818,75.03676572246881,0,,,,5,803.5288,803.5288,0.0,5,3147819.9352,3147819.9352,0.0,0,,,,0,,,,0,,,,0,,,
SPACEV1M,d-HNSW,48.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.787238,0.78727,0.00013237765757108264,4948.0256,4985.251,409.85464636485057,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,1812.914,1835.72,94.91236665496741,0,,,,0,,,,5,290.1306,291.369,51.136582114702996,5,748.7719999999999,757.002,193.03081453042842,5,36.008,36.331,3.052614613373133,5,1563.732,1546.99,127.62650517216707
SPACEV1M,d-HNSW,64.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.7922319999999999,0.79218,0.00018526550651426,4825.501,4935.166,390.7249587087665,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,1916.26,1851.63,184.7497530087521,0,,,,0,,,,5,322.1852,304.943,55.510199538541,5,867.3492,899.644,101.80067361830037,5,36.214,36.207,2.360312181464815,5,1697.752,1686.96,157.622319749864
SPACEV1M,d-HNSW,96.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.796218,0.79626,0.0001369555854428847,4558.3366,4626.226,241.52898667770006,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2011.548,2022.23,97.26578035186381,0,,,,0,,,,5,320.5526,309.844,42.40124092216377,5,1072.1298,1080.17,236.17501378728392,5,35.3346,34.861,1.2803108220525814,5,1734.79,1697.78,88.76744538768706
SPACEV1M,d-HNSW,128.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.7977339999999999,0.79775,9.56008615860603e-05,4492.8535999999995,4521.013,252.72510110963265,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2042.734,2065.25,77.66581681812872,0,,,,0,,,,5,316.6074,312.472,40.215419519983094,5,1239.102,1225.35,133.0660255902354,5,35.3634,34.838,2.8573853047471487,5,1733.356,1709.33,65.89259731342162
SPACEV1M,d-HNSW,200.0,5,vldb-1m-seven-final-v2-20260715,beba583132396a9cac70b717ff232b28daebf16fdcfd7701a1f1c3d9848648ba,10,,10,l2,10000,0.799136,0.79914,5.0884920516780005e-05,4233.7678,4339.4,219.44166896478555,r1;r2;r3;r4;r5,0,,,,0,,,,0,,,,5,2155.622,2103.92,100.835976080418,0,,,,0,,,,5,299.6212,304.415,16.33881937917476,5,1443.114,1399.28,122.41322689479175,5,35.4328,35.336,1.3948209169469183,5,1726.504,1719.59,130.93739255912112
TTI1M,SHINE,100.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.89172,0.89172,0.0,2014.6,2013.0,6.244457587332946,r1;r2;r3;r4;r5,5,9872.551,9877.372,27.509032839673406,5,13499.2472,13486.242,45.748872659135316,5,16593.4146,16565.807,97.16580169295707,0,,,,5,1640.7181,1640.7181,0.0,5,1273060.086,1273060.086,0.0,0,,,,0,,,,0,,,,0,,,
TTI1M,SHINE,150.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.92361,0.92361,0.0,1480.4,1480.0,6.719984476172545,r1;r2;r3;r4;r5,5,13484.6212,13490.452000000001,61.555802896304606,5,18295.0826,18289.819,90.2983438870564,5,21617.5296,21620.753,125.4257770476341,0,,,,5,2231.722,2231.722,0.0,5,1727391.722,1727391.722,0.0,0,,,,0,,,,0,,,,0,,,
TTI1M,SHINE,200.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.94244,0.94244,0.0,1179.4,1179.0,2.2552330611269427,r1;r2;r3;r4;r5,5,16929.3958,16916.211,33.874531082170144,5,22988.16,23001.529000000002,49.467016929683204,5,27127.1024,27094.884000000002,198.582667526233,0,,,,5,2797.4973,2797.4973,0.0,5,2161101.1808,2161101.1808,0.0,0,,,,0,,,,0,,,,0,,,
TTI1M,SHINE,300.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.96105,0.96105,0.0,852.8,853.0,1.6186722460090552,r1;r2;r3;r4;r5,5,23450.709,23444.074,43.428524472377106,5,31840.719,31832.643,32.779525463192144,5,36132.8968,36111.452,110.06760182324332,0,,,,5,3870.3037,3870.3037,0.0,5,2980944.5632,2980944.5632,0.0,0,,,,0,,,,0,,,,0,,,
TTI1M,SHINE,500.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.97798,0.97798,0.0,559.0,559.0,0.877848278462742,r1;r2;r3;r4;r5,5,35712.6996,35748.371,91.75053812744493,5,48881.3856,48855.147000000004,131.53216705056283,5,54337.9234,54349.709,172.0333416589729,0,,,,5,5889.5198,5889.5198,0.0,5,4517557.34,4517557.34,0.0,0,,,,0,,,,0,,,,0,,,
TTI1M,SHINE,800.0,5,vldb-1m-seven-final-v2-20260715,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,10,10,10,ip,10000,0.98753,0.98753,0.0,374.6,375.0,1.1103999999999998,r1;r2;r3;r4;r5,5,53190.2038,53175.109000000004,151.27418100720587,5,72941.8624,72909.139,181.4963381066138,5,80020.8552,79948.141,194.5711047738072,0,,,,5,8729.4928,8729.4928,0.0,5,6668406.3816,6668406.3816,0.0,0,,,,0,,,,0,,,,0,,,
