campaign_id,protocol_fingerprint,binary_sha256,dataset,factor,value,run_kind,repeat,threads,query_contexts,coroutines,top_k,ef,query_suffix,latency_enabled,metric,json,stderr,status,processed,recall,qps,p50_us,p95_us,p99_us,posts_per_query,bytes_per_query
vldb-robustness-deep1-v2-final-20260713,7476306ec3757e1aae56b69e9b89113446e2f7d3f9b438d4ebe40ee49ba9eca1,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,coroutines,16,warmup,0,10,10,16,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_warmup_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_warmup_r0.err,ok,10000,0.98907,18371.0,8312.87,8997.826000000001,12934.702000000001,204.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,7476306ec3757e1aae56b69e9b89113446e2f7d3f9b438d4ebe40ee49ba9eca1,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,coroutines,16,measure,0,10,10,16,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_measure_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_measure_r0.err,ok,10000,0.98907,18586.0,8208.572,9099.636,13318.717,204.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,7476306ec3757e1aae56b69e9b89113446e2f7d3f9b438d4ebe40ee49ba9eca1,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,coroutines,16,measure,1,10,10,16,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_measure_r1.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_measure_r1.err,ok,10000,0.98907,18522.0,8270.044,8936.418,13098.554,204.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,7476306ec3757e1aae56b69e9b89113446e2f7d3f9b438d4ebe40ee49ba9eca1,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,coroutines,16,measure,2,10,10,16,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_measure_r2.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_measure_r2.err,ok,10000,0.98907,18295.0,8351.485,9037.257,12341.652,204.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,7476306ec3757e1aae56b69e9b89113446e2f7d3f9b438d4ebe40ee49ba9eca1,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,coroutines,16,measure,3,10,10,16,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_measure_r3.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_measure_r3.err,ok,10000,0.98907,18261.0,8384.313,9055.103000000001,13768.325,204.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,7476306ec3757e1aae56b69e9b89113446e2f7d3f9b438d4ebe40ee49ba9eca1,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,coroutines,16,measure,4,10,10,16,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_measure_r4.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_coroutines_16_measure_r4.err,ok,10000,0.98907,18338.0,8317.874,9047.581,13476.453,204.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,54e371330f52a6744c60de16274f7a81e5da0ecab6c852e155ad52d766b1eaf9,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,1,warmup,0,10,10,2,1,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_warmup_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_warmup_r0.err,ok,10000,0.9939,11788.0,1672.355,1788.298,1847.222,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,54e371330f52a6744c60de16274f7a81e5da0ecab6c852e155ad52d766b1eaf9,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,1,measure,0,10,10,2,1,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_measure_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_measure_r0.err,ok,10000,0.9939,12154.0,1624.727,1723.835,1796.289,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,54e371330f52a6744c60de16274f7a81e5da0ecab6c852e155ad52d766b1eaf9,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,1,measure,1,10,10,2,1,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_measure_r1.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_measure_r1.err,ok,10000,0.9939,11732.0,1681.381,1788.5910000000001,1859.0610000000001,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,54e371330f52a6744c60de16274f7a81e5da0ecab6c852e155ad52d766b1eaf9,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,1,measure,2,10,10,2,1,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_measure_r2.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_measure_r2.err,ok,10000,0.9939,12179.0,1617.711,1724.164,1792.295,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,54e371330f52a6744c60de16274f7a81e5da0ecab6c852e155ad52d766b1eaf9,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,1,measure,3,10,10,2,1,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_measure_r3.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_measure_r3.err,ok,10000,0.9939,11780.0,1675.803,1783.583,1870.694,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,54e371330f52a6744c60de16274f7a81e5da0ecab6c852e155ad52d766b1eaf9,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,1,measure,4,10,10,2,1,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_measure_r4.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_1_measure_r4.err,ok,10000,0.9939,11802.0,1673.547,1783.5620000000001,1857.344,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,8f3f05d8b700a2ab067b7bcbbdd8033e38a91713d8a75c72dc98ad40153fe18d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,10,warmup,0,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_warmup_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_warmup_r0.err,ok,10000,0.98907,11794.0,1672.218,1778.598,1849.529,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,8f3f05d8b700a2ab067b7bcbbdd8033e38a91713d8a75c72dc98ad40153fe18d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,10,measure,0,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_measure_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_measure_r0.err,ok,10000,0.98907,11780.0,1677.528,1773.528,1844.2440000000001,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,8f3f05d8b700a2ab067b7bcbbdd8033e38a91713d8a75c72dc98ad40153fe18d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,10,measure,1,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_measure_r1.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_measure_r1.err,ok,10000,0.98907,11819.0,1675.096,1765.56,1832.628,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,8f3f05d8b700a2ab067b7bcbbdd8033e38a91713d8a75c72dc98ad40153fe18d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,10,measure,2,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_measure_r2.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_measure_r2.err,ok,10000,0.98907,12146.0,1623.339,1731.6480000000001,1790.386,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,8f3f05d8b700a2ab067b7bcbbdd8033e38a91713d8a75c72dc98ad40153fe18d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,10,measure,3,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_measure_r3.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_measure_r3.err,ok,10000,0.98907,12196.0,1618.857,1713.307,1796.25,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,8f3f05d8b700a2ab067b7bcbbdd8033e38a91713d8a75c72dc98ad40153fe18d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,10,measure,4,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_measure_r4.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_10_measure_r4.err,ok,10000,0.98907,11722.0,1683.739,1789.26,1865.698,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,1613cdcc5141b83b155bcc949639760a70faedc4fc58162abe89743174929684,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,50,warmup,0,10,10,2,50,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_warmup_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_warmup_r0.err,ok,10000,0.975276,12222.0,1616.4180000000001,1706.439,1783.04,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,1613cdcc5141b83b155bcc949639760a70faedc4fc58162abe89743174929684,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,50,measure,0,10,10,2,50,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_measure_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_measure_r0.err,ok,10000,0.975276,12071.0,1633.765,1745.576,1813.0720000000001,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,1613cdcc5141b83b155bcc949639760a70faedc4fc58162abe89743174929684,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,50,measure,1,10,10,2,50,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_measure_r1.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_measure_r1.err,ok,10000,0.975276,11861.0,1664.32,1768.534,1851.705,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,1613cdcc5141b83b155bcc949639760a70faedc4fc58162abe89743174929684,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,50,measure,2,10,10,2,50,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_measure_r2.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_measure_r2.err,ok,10000,0.975276,11670.0,1680.4660000000001,1784.688,1900.971,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,1613cdcc5141b83b155bcc949639760a70faedc4fc58162abe89743174929684,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,50,measure,3,10,10,2,50,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_measure_r3.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_measure_r3.err,ok,10000,0.975276,12208.0,1618.681,1707.663,1783.742,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,1613cdcc5141b83b155bcc949639760a70faedc4fc58162abe89743174929684,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,50,measure,4,10,10,2,50,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_measure_r4.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_50_measure_r4.err,ok,10000,0.975276,12119.0,1631.256,1723.1390000000001,1801.825,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,289559eee2b16ac16d23e55e2837ac4651635ee5f66de99801a5a95267e16a8d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,100,warmup,0,10,10,2,100,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_warmup_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_warmup_r0.err,ok,10000,0.95455,11786.0,1673.6490000000001,1773.68,1864.796,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,289559eee2b16ac16d23e55e2837ac4651635ee5f66de99801a5a95267e16a8d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,100,measure,0,10,10,2,100,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_measure_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_measure_r0.err,ok,10000,0.95455,11783.0,1676.885,1780.3410000000001,1851.4850000000001,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,289559eee2b16ac16d23e55e2837ac4651635ee5f66de99801a5a95267e16a8d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,100,measure,1,10,10,2,100,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_measure_r1.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_measure_r1.err,ok,10000,0.95455,11677.0,1681.036,1786.185,1903.817,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,289559eee2b16ac16d23e55e2837ac4651635ee5f66de99801a5a95267e16a8d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,100,measure,2,10,10,2,100,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_measure_r2.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_measure_r2.err,ok,10000,0.95455,11773.0,1677.287,1781.642,1858.305,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,289559eee2b16ac16d23e55e2837ac4651635ee5f66de99801a5a95267e16a8d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,100,measure,3,10,10,2,100,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_measure_r3.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_measure_r3.err,ok,10000,0.95455,11784.0,1676.431,1767.392,1847.973,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,289559eee2b16ac16d23e55e2837ac4651635ee5f66de99801a5a95267e16a8d,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,top_k,100,measure,4,10,10,2,100,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_measure_r4.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_top_k_100_measure_r4.err,ok,10000,0.95455,11795.0,1672.78,1779.472,1847.963,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,98619aa6932245b759b63e79d8a46a9466e4c372fba4dacbfa140b4d43b4073e,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,query_distribution,uniform,warmup,0,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_warmup_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_warmup_r0.err,ok,10000,0.98907,11845.0,1665.964,1774.182,1841.884,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,98619aa6932245b759b63e79d8a46a9466e4c372fba4dacbfa140b4d43b4073e,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,query_distribution,uniform,measure,0,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_measure_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_measure_r0.err,ok,10000,0.98907,11866.0,1663.806,1766.08,1832.916,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,98619aa6932245b759b63e79d8a46a9466e4c372fba4dacbfa140b4d43b4073e,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,query_distribution,uniform,measure,1,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_measure_r1.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_measure_r1.err,ok,10000,0.98907,11863.0,1665.833,1752.573,1820.588,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,98619aa6932245b759b63e79d8a46a9466e4c372fba4dacbfa140b4d43b4073e,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,query_distribution,uniform,measure,2,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_measure_r2.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_measure_r2.err,ok,10000,0.98907,12182.0,1612.203,1738.002,1818.973,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,98619aa6932245b759b63e79d8a46a9466e4c372fba4dacbfa140b4d43b4073e,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,query_distribution,uniform,measure,3,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_measure_r3.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_measure_r3.err,ok,10000,0.98907,12323.0,1602.348,1697.282,1741.276,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,98619aa6932245b759b63e79d8a46a9466e4c372fba4dacbfa140b4d43b4073e,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,query_distribution,uniform,measure,4,10,10,2,10,200,uniform,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_measure_r4.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_uniform_measure_r4.err,ok,10000,0.98907,12202.0,1609.42,1731.593,1802.944,201.8453,530228.0984
vldb-robustness-deep1-v2-final-20260713,3429f5de727bf595dda9b775a485d77b38f11907f914d032d00751c271bbe036,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,query_distribution,zipf1.0,warmup,0,10,10,2,10,200,a1.0-n10000,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_zipf1.0_warmup_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_zipf1.0_warmup_r0.err,ok,10000,0.99294,12232.0,1610.598,1718.681,1775.714,202.0105,528872.3384
vldb-robustness-deep1-v2-final-20260713,3429f5de727bf595dda9b775a485d77b38f11907f914d032d00751c271bbe036,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,query_distribution,zipf1.0,measure,0,10,10,2,10,200,a1.0-n10000,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_zipf1.0_measure_r0.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_zipf1.0_measure_r0.err,ok,10000,0.99294,12145.0,1624.781,1729.713,1804.933,202.0105,528872.3384
vldb-robustness-deep1-v2-final-20260713,3429f5de727bf595dda9b775a485d77b38f11907f914d032d00751c271bbe036,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,query_distribution,zipf1.0,measure,1,10,10,2,10,200,a1.0-n10000,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_zipf1.0_measure_r1.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_zipf1.0_measure_r1.err,ok,10000,0.99294,12280.0,1606.6770000000001,1704.5230000000001,1756.364,202.0105,528872.3384
vldb-robustness-deep1-v2-final-20260713,3429f5de727bf595dda9b775a485d77b38f11907f914d032d00751c271bbe036,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,DEEP1M,query_distribution,zipf1.0,measure,2,10,10,2,10,200,a1.0-n10000,1,l2,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_zipf1.0_measure_r2.json,/home/kvgroup/chaomei/graphbeyond-vldb-closure-20260713/evidence/robustness_deep1_v2_final_20260713/deep1m_query_distribution_zipf1.0_measure_r2.err,ok,10000,0.99294,12291.0,1603.131,1719.53,1800.0710000000001,202.0105,528872.3384
