dataset,method,variant,campaign_id,protocol_fingerprint,binary_sha256,run_id,run_kind,trace,measurement_mode,threads,query_contexts,coroutines,top_k,metric,ef,m,efc,query_suffix,lavd,index_region_bytes,lavd_region_bytes,env,recall,qps,p50_us,p95_us,p99_us,posts_per_q,bytes_per_q,processed,expected_queries,failed_queries,trace_csv,json,stderr,status
SIFT1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,f3304b0c2e4dd32a2ffbac43c7e3bcbf26a5780d15cfb0788a5f1edf6e91d9df,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,uniform,0,4294967296,0,none,0.99214,1108,18755.946,22862.875,24234.347,3081.4495,1569243.2232,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/SIFT1M_shine_path_r5_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/SIFT1M_shine_path_r5_measure_T10_ef200.err,ok
SIFT1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,21fa8c638e47677c010ed01890803bf303aaed13d1cbeb0d33ceb159f5998a68,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,uniform,8,4294967296,5368709120,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.99222,9368,2117.822,2192.1330000000003,2272.679,201.6212,978867.4592,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/SIFT1M_slabwalk_expansion_r5_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/SIFT1M_slabwalk_expansion_r5_measure_T10_ef200.err,ok
GIST1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,18dacaa91fb6cf0e3e760dca18c6f88be80affc7d32728587d1ce76f3527ceb6,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,100,16,100,u10k,0,4294967296,0,none,0.7826,1190,17185.074,21009.49,22344.795000000002,2023.493,7399717.064,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_shine_path_r5_measure_T10_ef100.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_shine_path_r5_measure_T10_ef100.err,ok
GIST1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,9593ed1e8e76b52151b57097e4a652dc4f7852ac83613f3da7d0a962ed767648,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,100,16,100,u10k,8,4294967296,9663676416,SHINE_CRANE=1 SHINE_LAVD_RABITQ_B=2 GB_BITMAP_DEDUP=1,0.7779,8175,2421.2290000000003,2639.3540000000003,3031.164,104.15,1064970.848,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_slabwalk_expansion_r5_measure_T10_ef100.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_slabwalk_expansion_r5_measure_T10_ef100.err,ok
GIST1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,0930b55a2d3f8bdf79ecf5e3f1f415460bff9ebe9f2f24eda8be449a936892db,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,u10k,0,4294967296,0,none,0.872,675,30573.862,36803.898,38652.073000000004,3557.636,12960817.66,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_shine_path_r5_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_shine_path_r5_measure_T10_ef200.err,ok
GIST1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,6af5b54add2035cb00562364e9ce2978ff1a4fd631ec418ae898922e6615452c,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,200,16,100,u10k,8,4294967296,9663676416,SHINE_CRANE=1 SHINE_LAVD_RABITQ_B=2 GB_BITMAP_DEDUP=1,0.8653,4708,4230.202,4458.035,4695.867,202.784,2091627.152,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_slabwalk_expansion_r5_measure_T10_ef200.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_slabwalk_expansion_r5_measure_T10_ef200.err,ok
GIST1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,004345954b5ebea596998548755d43635db7692d8dab339c6411eec6f4a966da,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,300,16,100,u10k,0,4294967296,0,none,0.9071,483,42724.796,51662.453,53875.387,4977.841,18079265.008,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_shine_path_r5_measure_T10_ef300.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_shine_path_r5_measure_T10_ef300.err,ok
GIST1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,0117769a759552064d0ac38b5c676c96c7febe566e8fa177a26bae83372ee38e,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,300,16,100,u10k,8,4294967296,9663676416,SHINE_CRANE=1 SHINE_LAVD_RABITQ_B=2 GB_BITMAP_DEDUP=1,0.906,3282,6081.906,6361.292,6517.436,302.27,3125487.968,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_slabwalk_expansion_r5_measure_T10_ef300.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_slabwalk_expansion_r5_measure_T10_ef300.err,ok
GIST1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,1d572f8868d8f70b9e0efeffecf0df06dbb93afd75adaf591062652e4f4ad91a,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,400,16,100,u10k,0,4294967296,0,none,0.9282,379,54441.267,65854.53600000001,68663.614,6313.829,22872399.84,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_shine_path_r5_measure_T10_ef400.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_shine_path_r5_measure_T10_ef400.err,ok
GIST1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,6af898c4a997b368470fcf94560557cb5143805c90aac2832bfea9f8b18b1b33,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,400,16,100,u10k,8,4294967296,9663676416,SHINE_CRANE=1 SHINE_LAVD_RABITQ_B=2 GB_BITMAP_DEDUP=1,0.9257,2525,7920.762,8267.102,8434.253,401.733,4159154.296,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_slabwalk_expansion_r5_measure_T10_ef400.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_slabwalk_expansion_r5_measure_T10_ef400.err,ok
GIST1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,fb72c6bb7804b4f446db16a3eca21790a073f061055dc860ec1392b9dc2bdd52,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,600,16,100,u10k,0,4294967296,0,none,0.9484,272,76129.075,92212.333,96173.829,8797.413,31731758.876,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_shine_path_r5_measure_T10_ef600.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_shine_path_r5_measure_T10_ef600.err,ok
GIST1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,f139afe1eb214b4dce111f016904b1d09ca94bdb4bdf63fbb75ebaa04ba527a1,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,600,16,100,u10k,8,4294967296,9663676416,SHINE_CRANE=1 SHINE_LAVD_RABITQ_B=2 GB_BITMAP_DEDUP=1,0.9484,1720,11625.25,12086.387,12279.712,602.292,6231848.056,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_slabwalk_expansion_r5_measure_T10_ef600.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/GIST1M_slabwalk_expansion_r5_measure_T10_ef600.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,65d29422f4b40083f9ef945a7e4f858b5dac9f10e840c8d38e2468dad6bff60f,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,30,16,100,uniform,0,4294967296,0,none,0.8747,4560,4384.037,5675.276,6497.572,746.1578,291405.326,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef30.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef30.err,ok
DEEP1M,SlabWalk,slabwalk_expansion,vldb-1m-seven-final-v2-20260715,b33341be7bc813b7dc69309b18e9ba4fd3fdffa95983377592f450a2842a7cf3,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,30,16,100,uniform,8,4294967296,4294967296,SHINE_CRANE=1 GB_BITMAP_DEDUP=1,0.87463,61135,305.208,402.23900000000003,531.663,33.6011,123103.1512,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef30.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_slabwalk_expansion_r5_measure_T10_ef30.err,ok
DEEP1M,SHINE,shine_path,vldb-1m-seven-final-v2-20260715,56c5e99ff0a6eaacc52b72f076a704495774d3e28a33bb85249e14dc666c239f,2e60c6ea3bb3893b66cbce65cfdc5d82faab4a74fcc469fdeb7b5ff8dda34fb6,r5,measure,0,fixed_query_pool,10,10,2,10,l2,50,16,100,uniform,0,4294967296,0,none,0.92741,3233,6251.004,7879.822,8702.756,1051.207,410713.934,10000,10000,0,,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef50.json,/home/kvgroup/chaomei/vldb-frontier-1m-final-v2-20260715/sw_r5/DEEP1M_shine_path_r5_measure_T10_ef50.err,ok
