dataset,ef,campaign_id,protocol_fingerprint,binary_sha256,threads,duration_s,measurement_mode,processed_queries,expected_queries,failed_queries,wall_seconds,top_k,metric,query_rows,ground_truth_rows,query_rows_per_ground_truth,qps_recomputed,recall,latency_us,network_us,compute_us,meta_us,deserialize_us,raw_qps_buggy,server_rss_before_gb,server_rss_after_gb,status
deep10M,48,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,2a25e30be3edfc4d1c0a5bfdeff6e39a1200fd9e615db4d9ad1165a94338fc98,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,10,20,fixed_query_pool,10000,10000,0,22.178469,10,l2,10000,10000,1,450.888,0.898710,19667.650,1500.465,601.095,44.961,6088.253,512.694,27.351,28.798,ok
deep10M,64,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,fad5d3b8bfabf86f0f00e7da38f644b8fd662d4f62e87dca5bd684a5304df460,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,10,20,fixed_query_pool,10000,10000,0,21.745786,10,l2,10000,10000,1,459.859,0.909440,19546.520,1371.929,705.802,37.992,5694.114,513.666,27.351,28.798,ok
deep10M,96,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,9690c19f2484162ef4219cfa64e2073d1f740fddf725faf245c11de028dfdff6,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,10,20,fixed_query_pool,10000,10000,0,22.552152,10,l2,10000,10000,1,443.417,0.917480,20780.320,1432.905,973.077,37.846,5930.250,481.926,27.351,28.798,ok
deep10M,128,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,577a0ad04e21a779ddb76c32d2c64460298f3347828c872c92c808f0445d99ff,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,10,20,fixed_query_pool,10000,10000,0,21.884754,10,l2,10000,10000,1,456.939,0.920550,19972.180,1378.900,1150.780,38.059,5790.864,501.75,27.351,28.798,ok
deep10M,200,dhnsw-17d63b6f-5a31-4f66-8bc5-c51f212b689d,d27b6e3f8e4c599e03afc7346d780493741a5f70efa245e097da44bd34acfefd,1fede56b39bf640663761bce92646a464098f95baf64a58d7847d520f7833bd8,10,20,fixed_query_pool,10000,10000,0,22.932998,10,l2,10000,10000,1,436.053,0.923150,20243.780,1456.702,1665.310,40.356,6195.845,498.308,27.351,28.798,ok
